gene	probe	Basal_Avg	LumA_Avg	LumB_Avg
WASH4P	ENSG00000234769.7	0.558233051	0.597316677	0.594495576
GULOP	ENSG00000234770.1	0.082355814	0.142960725	0.094821519
SLC25A25-AS1	ENSG00000234771.3	0.990166133	0.992435495	0.937887931
LINC00412	ENSG00000234772.1	0.213881421	0.246289223	0.23211245
CTD-2666L21.1	ENSG00000234773.5	0.411762037	0.616729651	0.571956949
RP11-335O13.7	ENSG00000234775.1	0.031607777	0.014216207	0.021245218
C11orf94	ENSG00000234776.3	0.490445479	0.348323063	0.358614452
RP11-125D12.2	ENSG00000234777.1	0.059967956	0.008163099	0.006932861
RP11-62F24.2	ENSG00000234779.1	0.455139297	0.541361525	0.345164433
RP11-552E4.2	ENSG00000234780.1	0.005529396	0.002400863	0.002035896
LINC01103	ENSG00000234781.2	0.009055661	0.004006716	0.003769335
TPT1P9	ENSG00000234782.3	0.602999691	0.732381685	0.647405759
RP11-182I10.1	ENSG00000234784.2	0.115359689	0.06439205	0.049880859
EEF1GP5	ENSG00000234785.1	0.243525757	0.148253076	0.13542899
LINC00458	ENSG00000234787.6	0.012988031	0.034039194	0.02263835
HSPA8P3	ENSG00000234788.1	0.10143454	0.035679386	0.036769744
RP11-483H20.4	ENSG00000234789.1	0.415581262	0.264282724	0.214436342
NUTF2P4	ENSG00000234790.1	0.020758338	0.005296915	0.008176744
AC108448.3	ENSG00000234791.1	0.007816703	0.001794493	0.003917392
RP11-552J9.6	ENSG00000234792.1	0.004388126	0.001564521	0.001798239
AC114730.7	ENSG00000234793.1	0.037129603	0.089822097	0.063863565
RFTN1P1	ENSG00000234795.8	0.000289216	0.00034416	0.000406162
AC113607.3	ENSG00000234796.1	0.00996069	0.017432015	0.009339752
RPS3AP6	ENSG00000234797.5	1.281385779	1.374876487	1.216213613
PCMTD1P3	ENSG00000234800.2	0.114164468	0.031891775	0.076090625
MORF4	ENSG00000234801.3	0.057308849	0.054345002	0.054168853
FAM197Y2	ENSG00000234803.6	0	0	0
AC090505.5	ENSG00000234805.1	0.03339405	0.005219945	0.003689659
RP11-9E13.4	ENSG00000234806.1	0.15351556	0.082896455	0.112381889
LINC01135	ENSG00000234807.5	0.209874047	0.349059727	0.320432065
RP11-466L17.1	ENSG00000234810.1	0.090289671	0.036603916	0.009015623
RP11-241I20.5	ENSG00000234811.1	0.01207907	0.007667098	0.003572817
RP11-146D12.6	ENSG00000234812.1	0.000829832	0	0.000160031
RP11-288D15.1	ENSG00000234813.1	0.007982917	0.000817429	0.001635361
SVILP1	ENSG00000234814.6	0.406387515	0.352425429	0.286364534
U91328.2	ENSG00000234816.2	0.102745229	0.063758344	0.092467345
RP3-400B16.1	ENSG00000234817.2	0.081694448	0.164151721	0.136129008
AC092687.5	ENSG00000234818.1	0.159640952	0.118793494	0.103159365
RP11-336N8.4	ENSG00000234819.1	0.289485889	0.12298713	0.183225352
MRPS33P4	ENSG00000234821.1	0.006771876	0.003622427	0.00148662
XRCC6P2	ENSG00000234825.3	0.205205255	0.140858126	0.162508456
AC003084.2	ENSG00000234826.1	0.052223835	0.013854683	0.014133903
RP11-526A4.1	ENSG00000234828.6	0.041152604	0.003968448	0.010223156
IFNA17	ENSG00000234829.3	0.004812995	0.000757661	0.000696693
FAM197Y9	ENSG00000234830.6	0.000396733	0.000463307	0.000370737
RP3-322G13.7	ENSG00000234832.1	0.13348511	0.075684859	0.090267434
PHBP13	ENSG00000234835.1	0.043223188	0.058637339	0.053912665
AC073464.6	ENSG00000234837.1	0.005703546	0.000932977	0.00064706
RP11-5P22.1	ENSG00000234838.3	0.08741907	0.033875549	0.044910892
RPS26P30	ENSG00000234839.1	0.00554649	0.001947725	0.003132143
LINC01239	ENSG00000234840.1	0.2640857	0.23545727	0.277910311
RP11-119H12.4	ENSG00000234841.4	0.023258913	0.007227779	0.007210814
AC007163.8	ENSG00000234842.1	0.086350525	0.053338544	0.045489126
CDC42P2	ENSG00000234844.1	0.034817047	0.018203972	0.016498916
CTD-3105H18.7	ENSG00000234848.1	0.080467384	0.136012861	0.112155845
MTND2P3	ENSG00000234850.1	0	0	0
RP11-3P17.3	ENSG00000234851.4	2.127236683	2.166586377	2.251956127
NDUFA5P3	ENSG00000234853.2	0.02191924	0.025390399	0.01856268
LINC00676	ENSG00000234854.1	0.021206702	0.010570896	0.005501853
SLIT1-AS1	ENSG00000234855.1	0.020311358	0.011153782	0.007934333
HNRNPUL2-BSCL2	ENSG00000234857.2	0.243671716	0.258667934	0.214139758
AC003958.2	ENSG00000234859.4	0.02700883	0.03008607	0.035038483
RP11-547C13.1	ENSG00000234860.1	0.047459611	0.013385802	0.017922143
ATP5A1P6	ENSG00000234861.2	0.01655383	0.003361396	0.002260188
RP5-1097P24.1	ENSG00000234862.1	0.017849699	0.003069887	0.006387536
RP11-410C4.2	ENSG00000234863.1	0.00612082	0.002294108	0.000652663
AL022344.5	ENSG00000234864.1	0.004865995	0.000663927	0.004694466
CTD-2138O14.1	ENSG00000234865.3	0.057701822	0.055227616	0.058723087
RP3-439F8.1	ENSG00000234869.1	0.423717882	0.8313568	0.861886065
LINC01032	ENSG00000234871.1	0.139211337	0.080530709	0.064516949
RP11-467I20.5	ENSG00000234872.2	0.003148373	0.005021906	0.001504164
AC092660.1	ENSG00000234877.2	0.004937376	0.000768083	0.001196207
HSPE1P1	ENSG00000234878.1	0.006908242	0.000807306	0.000943701
LINC00163	ENSG00000234880.1	0.111755673	0.016978525	0.006681218
PIGFP2	ENSG00000234881.1	0.055727415	0.032611149	0.020405296
EIF3EP1	ENSG00000234882.1	1.178237654	1.114851799	1.013071778
MIR155HG	ENSG00000234883.3	1.175670006	0.659539403	0.684245526
CTA-407F11.8	ENSG00000234884.1	0.070993397	0.07583601	0.058849413
MTND5P26	ENSG00000234886.1	0.038411505	0.020223195	0.018077443
OFD1P15Y	ENSG00000234888.1	0	0	3.53E-05
RP13-130D24.1	ENSG00000234889.2	0.003061477	0.00103808	0.00067151
HNRNPDLP2	ENSG00000234890.1	0.043947575	0.030910946	0.025198035
RP1-288L1.5	ENSG00000234891.1	0.010540344	0.004412931	0.003163848
Z82214.2	ENSG00000234892.1	0.006310981	0.020595983	0.015155951
RP11-408E5.6	ENSG00000234894.1	0.002645863	0.001684617	0.000634948
OR52X1P	ENSG00000234895.1	0.007414018	0.005804435	0.003303021
OR7E62P	ENSG00000234896.1	0.912393554	0.205998211	0.382741682
CHEK2P3	ENSG00000234898.1	0.006651717	0.002302659	0.003416776
SOX9-AS1	ENSG00000234899.8	1.405018879	0.335843348	0.141901089
RP1-278O22.2	ENSG00000234900.1	0.030596801	0.036319924	0.025995687
MTND6P13	ENSG00000234901.1	0.002757485	0.001090244	7.29E-05
AC007879.2	ENSG00000234902.5	0.138446351	0.079504221	0.063531513
AC133104.2	ENSG00000234903.1	0.00091517	0.002069161	0
APOC2	ENSG00000234906.7	0.241755341	0.177063147	0.240222459
RP11-415H23.4	ENSG00000234907.1	0.033973871	0.020944723	0.014649903
IL6RP1	ENSG00000234910.2	0.00120829	0.001190451	0.000522124
TEX21P	ENSG00000234911.1	0.231378351	0.242152103	0.206228859
SNHG20	ENSG00000234912.8	1.696016824	1.444105583	1.554202407
XXbac-B476C20.13	ENSG00000234913.1	0.077397474	0.019413862	0.020967594
RP11-384C4.7	ENSG00000234915.1	0.120758284	0.08621351	0.080774793
RP5-994D16.3	ENSG00000234917.2	0.530103066	0.414272953	0.378266721
RP11-20F24.2	ENSG00000234918.1	0.3165122	5.263613626	3.966409416
AC064834.3	ENSG00000234919.1	0.09505401	0.114399598	0.070582864
RP11-85O21.5	ENSG00000234921.1	0.057070634	0.022210518	0.023219853
TSEN15P3	ENSG00000234922.1	0.00440416	0.00122218	9.51E-05
ATP5HP4	ENSG00000234925.2	0.626577982	0.549387268	0.579768841
HMGN1P18	ENSG00000234927.1	0	0	0
AP000344.3	ENSG00000234928.1	0.405245206	0.200716503	0.154959299
AC018685.1	ENSG00000234929.1	0.070000959	0.066649332	0.04252129
MARK2P15	ENSG00000234931.1	0.007578423	0.00146728	0.00244809
AC009969.1	ENSG00000234932.2	0.002041979	0.005033801	0.003711338
CDC42P1	ENSG00000234933.1	0.094611428	0.054506314	0.054649677
MTND5P29	ENSG00000234934.1	0.004270499	0.000954498	0.000512413
AC010883.5	ENSG00000234936.1	0.929216602	0.790326722	0.651641012
RP11-101O6.2	ENSG00000234937.1	0.208691203	0.158298124	0.174231
AC012668.1	ENSG00000234938.2	0.010463057	0.002348297	0.004152884
MTND2P18	ENSG00000234939.1	0.006045985	0.002597884	0.002353702
AC023128.1	ENSG00000234940.1	0.010015156	0.002332455	0.001435788
RP11-508N22.11	ENSG00000234941.1	0.012334266	0.01231151	0.007817343
GRID1-AS1	ENSG00000234942.2	0.013930187	0.012046393	0.007747921
AC092839.4	ENSG00000234943.2	0.13529723	0.08321737	0.07082645
RP11-124O11.1	ENSG00000234944.1	0.016169699	0.016032352	0.018259067
GTF3C2-AS1	ENSG00000234945.6	0.150700236	0.107801857	0.09425674
SDHCP3	ENSG00000234946.1	0.143918723	0.069365897	0.080472406
LINC01524	ENSG00000234948.1	0.029074087	0.013373939	0.012082471
AC104667.3	ENSG00000234949.2	0.613043417	1.392024833	1.422339769
RBMY2OP	ENSG00000234950.1	0	0.000171775	7.31E-05
RP11-328K15.1	ENSG00000234952.1	0.011460586	0.003965954	0.003702774
RP5-837I24.2	ENSG00000234953.2	0.064673163	0.002322263	0.003087995
RP11-356I2.1	ENSG00000234956.4	0.069758423	0.018505136	0.024891226
FABP5P13	ENSG00000234958.4	0.004038414	0.003404798	0.002360371
RP11-124N14.3	ENSG00000234961.1	0.388570457	0.291433403	0.22401251
LINC00700	ENSG00000234962.4	0.006374489	0.001464852	0.000886476
FABP5P7	ENSG00000234964.4	0.812385117	0.212465627	0.221145544
SHISA8	ENSG00000234965.2	0.256394882	0.137072195	0.134025238
RP11-347D21.1	ENSG00000234967.1	0.008701395	0.011313735	0.012230803
RP13-33H18.1	ENSG00000234969.1	0.191262559	0.275060634	0.232203045
RP11-272J7.4	ENSG00000234973.4	0.006218026	0.001736384	0.001207321
FTH1P2	ENSG00000234975.6	1.345219325	1.268364234	1.342948898
AC074389.7	ENSG00000234977.1	0.009466368	0.005902084	0.002676742
CITF22-24E5.1	ENSG00000234979.1	0.007559929	0.246591276	0.348589873
RP11-534L20.4	ENSG00000234981.1	0.212051249	0.226876905	0.188593502
RP11-280O24.3	ENSG00000234982.1	0.256976675	0.169324154	0.147564476
AC010132.11	ENSG00000234983.1	0	0	0
FMO10P	ENSG00000234984.1	0.006484778	0.00184263	0.008143857
RP11-3L10.3	ENSG00000234985.2	0.268041757	0.235102272	0.231779375
XX-C2158C12.1	ENSG00000234986.1	0	0	5.12E-05
AC068538.4	ENSG00000234988.1	0.035379395	0.033719319	0.017270827
CUBNP2	ENSG00000234993.1	0.044740161	0.0094685	0.01329742
AC013429.5	ENSG00000234995.1	0.061558728	0.031733508	0.032328918
RP11-480I12.7	ENSG00000234996.3	0.255840109	0.172924549	0.303297906
AC016745.3	ENSG00000234997.1	0.112404371	0.120016963	0.125535138
RP11-439A17.10	ENSG00000234998.1	0.269041791	0.112743373	0.097745435
SNRPCP19	ENSG00000234999.1	0.039787007	0.018452998	0.009481482
EIF4A1P2	ENSG00000235001.3	0.211228487	0.156937795	0.177238927
RP11-157D18.2	ENSG00000235002.1	0.030230797	0.035424922	0.044942786
USP9YP30	ENSG00000235004.1	0	0	0
RP11-195M16.1	ENSG00000235005.1	0.069899592	0.136461523	0.133203396
RP11-344B5.4	ENSG00000235007.2	0.02803551	0.027731421	0.018786261
RP3-497J21.1	ENSG00000235008.1	0.021437061	0.009341829	0.004554628
AC093822.1	ENSG00000235009.1	0.418393247	0.063185909	0.021124343
RP11-140A10.3	ENSG00000235010.1	0.058067597	0.086261302	0.07394626
RP4-726F1.1	ENSG00000235011.2	0.011070962	0.001392018	0.00250255
AF121897.4	ENSG00000235012.1	0.01354894	0.007913593	0.018521303
COX20P2	ENSG00000235013.1	0.126041705	0.048587744	0.05191174
REREP2Y	ENSG00000235014.1	0.000751838	0	0
GEMIN2P1	ENSG00000235015.1	0.006235848	0.002379916	0.003350712
SEMA3F-AS1	ENSG00000235016.1	0.372224751	0.634514134	0.508865631
RP11-11M20.2	ENSG00000235018.1	0.098822269	0.068517563	0.06409009
RP11-109I13.2	ENSG00000235020.3	0.031721053	0.016019599	0.015462891
RP11-439E19.7	ENSG00000235021.1	0.214085772	0.176654073	0.217554557
AP001626.2	ENSG00000235023.1	0.114316046	0.025011554	0.018747005
AC097468.7	ENSG00000235024.1	0.023142271	0.020898298	0.027195378
DPP10-AS1	ENSG00000235026.4	0.396662356	0.122752801	0.172870769
AC068580.6	ENSG00000235027.1	0.886070838	1.134413679	0.986927296
HMGN1P30	ENSG00000235028.3	0.116999125	0.083468576	0.097375439
MNX1-AS2	ENSG00000235029.1	0.538616051	0.458288004	0.462235206
BMP7-AS1	ENSG00000235032.1	0.039720296	0.002529532	0.005633444
RP11-61I13.3	ENSG00000235033.6	0.14607067	0.211543561	0.1361328
C19orf81	ENSG00000235034.5	0.147308463	0.231135999	0.187078887
AC007395.3	ENSG00000235035.1	0.020224051	0.00492558	0.001229933
RP5-1099D15.1	ENSG00000235036.4	0.302018479	0.221147213	0.275157888
RP11-393I23.4	ENSG00000235038.1	0.020758868	0.01951239	0.011874367
MTND6P12	ENSG00000235039.1	0.005666426	0.002686971	0.001351045
MTCO3P1	ENSG00000235040.1	0.005221592	0.002707476	0.002638491
AC098820.2	ENSG00000235042.1	0.026751748	0.032607117	0.040476453
TECRP1	ENSG00000235043.3	1.715825451	1.722383821	1.847229433
PPIAP3	ENSG00000235044.1	0.253230994	0.149427813	0.229538072
RPL7P8	ENSG00000235045.2	0.092056604	0.087234594	0.089357745
AC016751.3	ENSG00000235047.1	0.007267247	0.002319528	0.009505545
LINC00940	ENSG00000235049.1	0.062018792	0.751121855	0.753382455
MLIP-AS1	ENSG00000235050.5	0.014545794	0.002094631	0.003077372
RP11-637O19.2	ENSG00000235051.3	0.06628419	0.068554233	0.057445374
RP1-150O5.3	ENSG00000235052.1	0.365993475	0.276473323	0.353404685
RP5-1166F10.1	ENSG00000235054.1	0.038994946	0.009704527	0.001868757
RP4-609E1.2	ENSG00000235055.3	0.012096798	0.009923016	0.006394254
AC010983.1	ENSG00000235056.1	0.011482347	0.002006967	0.002423963
ZMYND10-AS1	ENSG00000235058.1	0.009365421	0.005264385	0.003848554
AC008175.1	ENSG00000235059.4	6.57E-05	4.65E-05	0.000126639
VDAC1P4	ENSG00000235060.1	0.07231252	0.043899101	0.043671051
UBE2V1P7	ENSG00000235061.3	0.003351726	0	0.002717405
BCRP5	ENSG00000235062.4	0.061728622	0.081994963	0.086753407
SLC25A5P2	ENSG00000235064.1	0.047827842	0.02696482	0.03060843
RPL24P2	ENSG00000235065.1	1.478803869	1.393199742	1.234388925
AC009303.1	ENSG00000235066.5	0.053177875	0.030656761	0.023270862
RP4-785J1.1	ENSG00000235069.2	0.003452603	0.001173205	0.00086869
AC068138.1	ENSG00000235070.3	0.025436476	0.023976093	0.083292546
RP11-759L5.2	ENSG00000235071.1	0.043553784	0.068779516	0.0746165
AC012074.2	ENSG00000235072.2	0.687928859	0.331620977	0.263118999
GAPDHP52	ENSG00000235076.2	0.120554505	0.119204817	0.105237945
AC073842.19	ENSG00000235077.1	0.168008348	0.099752313	0.115059515
AC142528.1	ENSG00000235078.1	0.354163501	0.146477157	0.136334722
ZRANB2-AS1	ENSG00000235079.1	0.119159005	0.20633441	0.17198541
MTND5P23	ENSG00000235080.1	0.005308061	0.002101268	0.001347056
AC010492.2	ENSG00000235081.1	0.08785404	0.061102394	0.051145641
SUMO1P3	ENSG00000235082.2	1.002660497	0.818109164	0.849533245
RP11-669M2.2	ENSG00000235083.1	0.003694636	0.001042267	0.004954162
CHCHD2P6	ENSG00000235084.3	1.002343433	0.904136845	0.886518464
AC091153.4	ENSG00000235085.3	0.117686879	0.07509244	0.064836974
FNDC1-IT1	ENSG00000235086.1	0.487383281	0.152754868	0.13473625
RP4-620E11.4	ENSG00000235088.1	0.132418487	0.143855531	0.140544258
RP3-445O10.1	ENSG00000235089.1	0.033303591	0.026271194	0.023227486
RPL7L1P3	ENSG00000235090.1	0.12006051	0.048757013	0.047193726
WI2-85898F10.1	ENSG00000235091.1	0.088038032	0.294232185	0.349057682
ID2-AS1	ENSG00000235092.4	0.310605433	0.176418921	0.199663117
AC006335.10	ENSG00000235094.2	0.000170986	0.00028335	0.00013085
RP11-1217F2.1	ENSG00000235095.1	0.01022795	0.007263803	0.006915925
RP11-83A16.1	ENSG00000235096.2	0.183998016	0.073715759	0.06696995
LINC00330	ENSG00000235097.1	0.006820492	0.002957196	0.00312949
ANKRD65	ENSG00000235098.7	1.749488537	2.052642812	1.309410078
RP1-23E21.2	ENSG00000235099.1	0.010503544	0.002043927	0.001450026
RP11-80H5.9	ENSG00000235100.3	0.114878261	0.133466296	0.145001935
SETP9	ENSG00000235101.1	0.041071727	0.030001659	0.022858089
RP3-450M14.1	ENSG00000235102.1	0.007837145	0.001905277	0.002153814
RP11-329A14.1	ENSG00000235105.1	0.136634835	0.170861687	0.173818062
LINC00094	ENSG00000235106.7	1.889657789	2.588350414	2.520176853
IFNA12P	ENSG00000235108.1	0.003037982	0.002438729	0.005866391
ZSCAN31	ENSG00000235109.6	1.733041462	1.805016167	1.696011311
RP11-8J23.1	ENSG00000235110.5	0.021183843	0.016072343	0.013307208
RP1-29C18.8	ENSG00000235111.1	0.075659856	0.049671411	0.038175982
HSPE1P27	ENSG00000235112.1	0.139613011	0.08788531	0.07679129
RP11-241I20.4	ENSG00000235113.1	0.01361051	0.006899796	0.004295377
CHCHD2P8	ENSG00000235115.3	0.053223667	0.046084634	0.05009926
AC010731.4	ENSG00000235118.6	0.007721471	0.004160111	0.002320716
RP11-9M16.2	ENSG00000235119.1	0.128676067	0.113588419	0.092558502
BSN-AS1	ENSG00000235120.1	0.012956211	0.015725084	0.011448572
RP11-90L20.2	ENSG00000235121.1	0.143871573	0.089131323	0.082590281
RP3-417L20.4	ENSG00000235122.3	0.021833752	0.016022666	0.027761775
DSCAM-AS1	ENSG00000235123.4	0.056697072	1.367022699	2.221253517
KRT8P17	ENSG00000235124.1	0.085137774	0.051138824	0.082004563
AC128709.3	ENSG00000235126.1	0.201694667	0.017633471	0.037745541
AC068286.1	ENSG00000235127.1	0.023280966	0.022452857	0.011106867
AC013474.4	ENSG00000235128.1	0.074039053	0.051625507	0.034514031
FABP7P2	ENSG00000235129.1	0.053300458	0.014991846	0.014204693
RP5-1092A11.2	ENSG00000235131.1	0.036456882	0.046186601	0.054455442
RPL35AP22	ENSG00000235133.1	0.005640623	0.001003904	0.001466307
RP13-146A14.1	ENSG00000235136.1	0.007900502	0.000930321	0.000661999
HSP90AB6P	ENSG00000235137.2	0.008235242	0.005587251	0.007868859
RP11-374P20.4	ENSG00000235138.1	0.12450042	0.231153443	0.177897503
AC003984.1	ENSG00000235139.2	0.005734917	0.000687923	0.000603264
RP11-135D11.2	ENSG00000235140.1	0.008557018	0.003068784	0.00173586
COX6CP17	ENSG00000235141.1	0.129875684	0.067675561	0.051018021
RP1-60O19.1	ENSG00000235142.6	0.258776131	0.054340265	0.067472718
RP1-65J11.5	ENSG00000235143.1	0.00489933	0.003048619	0.001804703
RP11-533E19.3	ENSG00000235145.2	0.099279717	0.065075784	0.059368095
RP5-857K21.2	ENSG00000235146.2	0.01637896	0.004392489	0.009186747
AC128677.3	ENSG00000235147.1	0.005313126	0.002001157	0.00030823
HMGB3P23	ENSG00000235148.2	0.004350085	0.001882273	0.000759268
RP11-45I20.1	ENSG00000235149.1	0.028393336	0.004862219	0.00249391
RCBTB2P1	ENSG00000235150.1	0.005889193	0.003192902	0.001036195
AC114730.2	ENSG00000235151.1	0.183360129	0.239220731	0.22318091
RP5-865N13.2	ENSG00000235152.1	0.008760247	0.005727157	0.006485988
CTA-280A3__B.2	ENSG00000235154.1	0.005819898	0.004431259	0.003794802
TMEM30C	ENSG00000235156.4	0.049363584	0.015797598	0.013731385
AC087430.1	ENSG00000235158.1	0.004206624	0.001333243	0.00198303
RP6-109B7.4	ENSG00000235159.1	0.413688234	0.407420173	0.359995934
AC009878.2	ENSG00000235160.1	0.005313347	0.000487635	0.000573844
C12orf75	ENSG00000235162.7	2.661499498	2.640020065	2.630101596
RP11-410C4.1	ENSG00000235163.2	0.008546368	0.005960753	0.009369197
CDK5PS	ENSG00000235165.2	0.008694169	0.004128914	0.005739198
LINC01440	ENSG00000235166.6	0.006093147	0.00263007	0.007377057
RP1-12G14.5	ENSG00000235168.1	0.007092611	0.001094682	0.001388877
SMIM1	ENSG00000235169.6	1.041979171	1.989571069	1.828973299
MTND1P31	ENSG00000235170.1	0.002578634	0.000450257	0.000270412
LINC01366	ENSG00000235172.6	0.096113818	0.115086393	0.073315
HGH1	ENSG00000235173.5	4.303747219	3.712706764	4.123594743
RPL39P3	ENSG00000235174.1	4.439247149	3.848894053	3.927989332
RPL26P37	ENSG00000235175.1	0.168509998	0.200233366	0.138046751
LINC00601	ENSG00000235180.1	0.172939046	0.108216724	0.063389491
AC009892.2	ENSG00000235181.1	0.003955781	0.001516089	0.000570884
RP11-348H3.4	ENSG00000235182.1	0	0	0
RP11-613C6.4	ENSG00000235183.3	0.067296509	0.067528339	0.065004138
RP5-1056L3.1	ENSG00000235185.1	0.066822468	0.081697856	0.06674187
AC103563.7	ENSG00000235186.1	0.010012992	0.041510766	0.028288112
RP4-537K23.4	ENSG00000235189.1	0.068491061	0.077601715	0.053926724
RP1-197O17.3	ENSG00000235190.1	0.004180232	0.001857738	0.00109382
NUCB1-AS1	ENSG00000235191.1	0.108028302	0.101554175	0.093973779
AC009495.2	ENSG00000235192.1	0.699303362	0.344854141	0.248846116
AC006987.4	ENSG00000235193.1	0.002159856	0.000769637	0.00177176
PPP1R3E	ENSG00000235194.7	1.295974231	1.637936192	1.622164058
RP1-3E10.2	ENSG00000235196.3	0.014492709	0.031321452	0.023884326
ZNF33AP1	ENSG00000235197.1	0.007913929	0.003909512	0.00360832
CTA-109P11.1	ENSG00000235198.1	0.010006027	0.004110573	0.001371357
CYP2C58P	ENSG00000235199.1	0.008136714	0.000572071	0.00123832
RP4-763G1.2	ENSG00000235200.1	0.026370194	0.002406301	0.003054963
RP11-127L21.1	ENSG00000235201.1	0.008292236	0.000524367	0.000882926
LINC01525	ENSG00000235202.1	0.031694342	0.003774594	0.004847978
TBC1D3P3	ENSG00000235203.2	0	0.00057494	0.000436672
RP11-121A14.2	ENSG00000235204.1	0.512850006	0.710377356	0.559057082
TATDN2P3	ENSG00000235205.1	0.013225401	0.06828772	0.102840696
TUBBP6	ENSG00000235207.1	0.054457519	0.019640972	0.023673958
RPL7AL3	ENSG00000235208.2	0.007539146	0.000713686	0.003132132
CTA-150C2.13	ENSG00000235209.1	0.061353006	0.053442978	0.044838626
TMSB10P2	ENSG00000235211.4	0.215502744	0.103259595	0.1057403
OR6E1P	ENSG00000235213.1	0.083609755	0.075877896	0.077857455
FAM83C-AS1	ENSG00000235214.1	0.247103616	0.157615957	0.23230091
RP11-145M4.2	ENSG00000235215.2	0.129983014	0.054489342	0.060612779
TSPY26P	ENSG00000235217.6	1.60957743	2.175367055	2.159418569
AC092638.2	ENSG00000235218.2	0.011670565	0.003066531	0.007019331
CTC-233O10.1	ENSG00000235219.1	0.008600993	0.003533928	0.00518263
LINC00401	ENSG00000235221.1	0.005697991	0.028152727	0.020768799
RP11-236P24.1	ENSG00000235224.1	0.090139988	0.050027335	0.037086941
AC016712.2	ENSG00000235225.1	0.469013248	0.393023588	0.33400601
RP11-419N10.5	ENSG00000235226.1	0.009274401	0.005863771	0.006939736
VN1R38P	ENSG00000235227.1	0.005961806	0.001534131	0.001614719
MRPS18BP2	ENSG00000235232.1	0.00542477	0.001301409	0.001151826
IGKV1OR2-1	ENSG00000235235.6	0.063991204	0.027581248	0.012116776
RP13-131K19.1	ENSG00000235236.1	0.18395067	0.315273351	0.324179961
RP1-151B14.6	ENSG00000235237.1	0.11329375	0.170267105	0.144842176
SUMO2P1	ENSG00000235238.1	0.751333162	0.53077984	0.686055011
RP1-203C2.4	ENSG00000235239.1	0.004737681	0.002220457	0.000627369
AC026185.1	ENSG00000235240.1	0.006100137	0.007987466	0.002156977
